date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-10-05,Infusion Pumps / Syringe Pumps,0,1,2024-10-05 20:52:00,918,125,295,41,41
2023-06-06,IV Stands,0,0,2023-06-06 11:07:00,834,115,372,54,54
2024-05-27,Surgical Lights,0,0,2024-05-27 14:26:00,845,116,62,7,7
2023-08-05,Ultrasound Machines,0,1,2023-08-05 22:01:00,832,118,225,31,31
2023-02-24,CT Scanners,0,0,2023-02-24 03:18:00,750,109,80,11,11
2024-12-11,Surgical Instrument Sets,0,0,2024-12-11 07:35:00,784,111,84,12,12
2023-09-27,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-09-27 10:32:00,843,121,286,41,41
2023-05-30,Anesthesia Machines,0,0,2023-05-30 05:04:00,768,110,121,14,14
2023-11-17,Suction Machines,0,0,2023-11-17 12:45:00,970,135,214,30,30
2024-03-20,Wheelchairs,0,0,2024-03-20 16:59:00,887,123,222,32,32
2023-02-23,Stretchers,1,0,2023-02-23 15:43:00,732,104,124,17,17
2023-02-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-02-11 18:26:00,813,110,266,38,38
2023-07-21,X-ray Machines,0,0,2023-07-21 03:55:00,906,125,280,39,39
2024-08-16,Bedside Lockers,0,0,2024-08-16 17:12:00,807,122,472,68,68
2023-03-29,Wheelchairs,0,0,2023-03-29 12:09:00,643,97,153,25,25
2023-05-24,Sterilization Equipment (Autoclaves),0,0,2023-05-24 20:57:00,856,120,108,14,14
2024-05-31,Stretchers,0,0,2024-05-31 04:58:00,734,111,161,23,23
2023-01-20,Bedside Lockers,0,0,2023-01-20 08:11:00,866,117,428,63,63
2024-02-25,Bedside Lockers,0,1,2024-02-25 06:03:00,730,105,363,53,53
2023-10-21,Sterilization Equipment (Autoclaves),0,1,2023-10-21 10:11:00,684,94,74,10,10
2023-09-30,Stretchers,0,1,2023-09-30 02:06:00,746,105,141,23,23
2024-07-01,Surgical Instrument Sets,0,0,2024-07-01 15:29:00,923,131,51,8,8
2024-05-07,Sterilization Equipment (Autoclaves),0,0,2024-05-07 06:12:00,823,119,94,15,15
2024-11-01,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-11-01 04:56:00,847,128,334,47,47
2023-05-20,Infusion Pumps / Syringe Pumps,0,1,2023-05-20 03:44:00,729,106,262,36,36
2023-03-16,Suction Machines,0,0,2023-03-16 22:25:00,1023,142,200,29,29
2023-07-02,Wheelchairs,0,1,2023-07-02 18:56:00,843,118,241,34,34
2024-07-13,Ultrasound Machines,0,1,2024-07-13 02:29:00,912,124,209,30,30
2023-08-06,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-08-06 05:18:00,848,115,332,48,48
2023-05-19,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-05-19 05:37:00,980,144,414,60,60
2024-09-02,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-09-02 12:45:00,878,127,330,50,50
2023-01-10,CT Scanners,0,0,2023-01-10 04:12:00,826,111,129,17,17
2024-06-29,X-ray Machines,0,1,2024-06-29 18:13:00,840,114,244,34,34
2024-07-07,MRI Machines,0,1,2024-07-07 04:53:00,978,137,83,12,12
2024-08-03,X-ray Machines,0,1,2024-08-03 03:47:00,777,116,237,33,33
2023-08-10,Crash Carts,0,0,2023-08-10 17:16:00,815,116,22,2,2
2023-05-10,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-05-10 23:49:00,930,138,396,55,55
2023-04-04,ECG Machines,0,0,2023-04-04 08:02:00,973,136,252,38,38
2024-01-04,Suction Machines,0,0,2024-01-04 02:02:00,913,128,150,22,22
2024-08-06,Surgical Lights,0,0,2024-08-06 19:21:00,863,124,77,10,10
2023-04-23,"Patient Monitors (ECG, BP, SpO2)",0,1,2023-04-23 21:53:00,855,127,381,55,55
2024-03-17,"Patient Monitors (ECG, BP, SpO2)",1,1,2024-03-17 02:38:00,744,110,342,50,50
2024-12-28,Stretchers,0,1,2024-12-28 10:10:00,844,123,162,25,25
2024-04-03,Defibrillators,0,0,2024-04-03 18:49:00,798,117,67,8,8
2023-07-02,Bedside Lockers,0,1,2023-07-02 08:27:00,695,106,403,57,57
2024-11-26,Ultrasound Machines,0,0,2024-11-26 14:24:00,934,133,197,27,27
2024-03-25,Sterilization Equipment (Autoclaves),0,0,2024-03-25 20:47:00,812,111,75,12,12
2023-11-05,IV Stands,0,1,2023-11-05 11:17:00,799,111,419,60,60
2024-02-19,Operation Tables,0,0,2024-02-19 14:13:00,941,139,63,8,8
2024-11-04,Defibrillators,0,0,2024-11-04 15:56:00,831,116,64,7,7
2023-07-12,Crash Carts,0,0,2023-07-12 20:38:00,855,119,26,3,3
2023-05-07,Sterilization Equipment (Autoclaves),0,1,2023-05-07 05:22:00,920,131,102,14,14
2024-07-03,Bedside Lockers,0,0,2024-07-03 14:52:00,838,117,450,65,65
2023-01-07,X-ray Machines,0,1,2023-01-07 08:13:00,863,128,243,34,34
2023-11-15,Crash Carts,0,0,2023-11-15 18:45:00,833,121,0,3,3
2023-06-18,Operation Tables,0,1,2023-06-18 09:13:00,720,110,67,11,11
2023-08-22,Defibrillators,0,0,2023-08-22 09:40:00,778,109,0,0,0
2024-12-15,Ultrasound Machines,0,1,2024-12-15 13:09:00,856,118,199,29,29
2024-10-19,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-10-19 13:12:00,860,128,417,58,58
2023-11-09,Defibrillators,0,0,2023-11-09 16:22:00,896,126,29,6,6
2024-03-30,Sterilization Equipment (Autoclaves),0,1,2024-03-30 00:39:00,722,106,89,13,13
2023-10-09,Ultrasound Machines,0,0,2023-10-09 18:14:00,706,105,152,22,22
2024-10-20,Defibrillators,0,1,2024-10-20 19:40:00,840,122,33,7,7
2024-06-16,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-06-16 04:37:00,848,123,295,41,41
2024-03-27,Sterilization Equipment (Autoclaves),0,0,2024-03-27 22:43:00,1033,149,122,18,18
2023-10-20,X-ray Machines,0,0,2023-10-20 06:02:00,767,111,218,30,30
2024-10-15,Suction Machines,0,0,2024-10-15 19:46:00,818,110,141,22,22
2023-04-09,CT Scanners,0,1,2023-04-09 10:08:00,1027,140,103,15,15
2024-09-30,Operation Tables,0,0,2024-09-30 01:52:00,852,126,79,11,11
2024-09-02,Wheelchairs,0,0,2024-09-02 20:18:00,911,134,272,38,38
2024-09-06,Ventilators,0,0,2024-09-06 22:10:00,855,129,115,17,17
2024-03-10,Sterilization Equipment (Autoclaves),0,1,2024-03-10 10:20:00,735,109,84,14,14
2024-12-20,Ultrasound Machines,0,0,2024-12-20 00:50:00,793,119,198,28,28
2023-07-21,Sterilization Equipment (Autoclaves),0,0,2023-07-21 13:01:00,821,113,110,16,16
2023-08-16,Anesthesia Machines,0,0,2023-08-16 19:41:00,871,124,3,1,1
2024-11-07,ECG Machines,0,0,2024-11-07 20:20:00,839,125,220,30,30
2024-11-13,Ventilators,0,0,2024-11-13 08:24:00,784,115,108,16,16
2024-05-11,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-05-11 10:48:00,725,110,364,49,49
2024-04-27,Surgical Lights,0,1,2024-04-27 04:21:00,926,129,99,10,10
2024-11-06,Stretchers,0,0,2024-11-06 02:06:00,871,123,170,22,22
2023-10-08,Anesthesia Machines,0,1,2023-10-08 14:23:00,835,122,42,9,9
2024-09-08,Surgical Instrument Sets,0,1,2024-09-08 11:25:00,893,127,83,11,11
2023-06-06,Wheelchairs,0,0,2023-06-06 04:36:00,906,125,246,37,37
2024-06-23,Bedside Lockers,0,1,2024-06-23 21:59:00,765,115,433,62,62
2024-01-03,Anesthesia Machines,0,0,2024-01-03 14:02:00,582,80,35,4,4
2023-01-11,IV Stands,0,0,2023-01-11 05:31:00,674,99,316,45,45
2024-03-02,Surgical Instrument Sets,0,1,2024-03-02 23:49:00,884,124,97,12,12
2023-01-04,Operation Tables,0,0,2023-01-04 00:24:00,809,113,81,13,13
2024-12-25,Operation Tables,0,0,2024-12-25 11:08:00,840,123,54,9,9
2023-04-30,MRI Machines,0,1,2023-04-30 18:48:00,793,112,63,10,10
2023-08-02,Sterilization Equipment (Autoclaves),0,0,2023-08-02 10:18:00,897,131,72,15,15
2023-04-25,Infusion Pumps / Syringe Pumps,0,0,2023-04-25 14:05:00,804,114,235,35,35
2024-12-15,MRI Machines,0,1,2024-12-15 12:10:00,715,98,94,11,11
2023-09-03,Wheelchairs,0,1,2023-09-03 03:49:00,885,133,269,38,38
2024-01-16,ECG Machines,0,0,2024-01-16 23:36:00,890,132,230,31,31
2023-03-22,Electrosurgical Units (Cautery),0,0,2023-03-22 23:43:00,656,89,27,5,5
2024-05-02,MRI Machines,0,0,2024-05-02 17:20:00,658,98,72,8,8
2023-08-09,Operation Tables,0,0,2023-08-09 10:08:00,765,107,56,5,5
2023-04-27,Infusion Pumps / Syringe Pumps,0,0,2023-04-27 00:43:00,913,130,269,39,39
2023-04-04,Suction Machines,0,0,2023-04-04 10:51:00,897,132,187,28,28
2023-09-08,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-09-08 18:58:00,897,134,411,59,59
2024-12-27,Infusion Pumps / Syringe Pumps,0,0,2024-12-27 06:20:00,804,119,298,42,42
2023-01-30,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-01-30 14:11:00,821,114,299,43,43
2024-10-24,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-10-24 22:04:00,899,126,272,39,39
2024-12-06,Stretchers,0,0,2024-12-06 16:05:00,806,119,151,20,20
2024-07-02,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-07-02 20:30:00,738,112,352,50,50
2023-11-09,IV Stands,0,0,2023-11-09 03:04:00,957,130,404,59,59
2024-07-14,ECG Machines,0,1,2024-07-14 01:29:00,914,126,244,36,36
2024-11-25,Crash Carts,0,0,2024-11-25 16:29:00,752,110,19,3,3
2024-12-08,Bedside Lockers,0,1,2024-12-08 21:29:00,769,111,462,65,65
2024-02-26,Infusion Pumps / Syringe Pumps,0,0,2024-02-26 10:12:00,892,126,308,43,43
2023-09-03,Wheelchairs,0,1,2023-09-03 18:58:00,915,127,267,39,39
2024-12-02,Operation Tables,0,0,2024-12-02 00:07:00,870,125,89,13,13
2023-03-24,CT Scanners,0,0,2023-03-24 22:09:00,946,135,103,17,17
2024-12-26,Ultrasound Machines,0,0,2024-12-26 05:31:00,888,124,207,33,33
2024-10-21,X-ray Machines,0,0,2024-10-21 00:58:00,850,128,257,35,35
2023-04-25,Wheelchairs,0,0,2023-04-25 15:30:00,782,117,239,36,36
2024-11-01,Infusion Pumps / Syringe Pumps,0,0,2024-11-01 06:37:00,1000,141,325,47,47
2023-09-06,IV Stands,0,0,2023-09-06 11:38:00,885,128,423,61,61
2024-10-25,Sterilization Equipment (Autoclaves),0,0,2024-10-25 01:12:00,824,117,97,14,14
2023-07-06,Anesthesia Machines,0,0,2023-07-06 21:18:00,844,124,53,7,7
2023-03-03,Surgical Instrument Sets,0,0,2023-03-03 07:34:00,874,125,88,12,12
2023-11-05,Defibrillators,0,1,2023-11-05 07:00:00,892,133,53,5,5
2024-12-01,Operation Tables,0,1,2024-12-01 04:40:00,784,109,75,11,11
2024-03-28,IV Stands,0,0,2024-03-28 16:05:00,743,112,404,59,59
2024-02-23,Crash Carts,0,0,2024-02-23 06:00:00,993,136,28,0,0
2024-07-22,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-07-22 23:09:00,760,107,283,39,39
2023-04-09,Wheelchairs,0,1,2023-04-09 15:32:00,780,112,225,32,32
2023-06-19,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-06-19 19:42:00,903,126,331,49,49
2024-12-25,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-12-25 12:37:00,973,132,391,53,53
2024-06-21,ECG Machines,0,0,2024-06-21 06:57:00,883,120,248,34,34
2024-09-19,Electrosurgical Units (Cautery),0,0,2024-09-19 00:55:00,1013,138,48,7,7
2024-10-26,Wheelchairs,0,1,2024-10-26 11:05:00,835,123,246,36,36
2024-04-08,Operation Tables,0,0,2024-04-08 15:33:00,746,113,84,12,12
2023-01-19,Electrosurgical Units (Cautery),0,0,2023-01-19 05:56:00,818,113,39,7,7
2024-07-09,CT Scanners,0,0,2024-07-09 20:09:00,830,120,80,10,10
2023-11-18,Sterilization Equipment (Autoclaves),0,1,2023-11-18 03:18:00,951,133,87,13,13
2023-11-12,Bedside Lockers,0,1,2023-11-12 20:42:00,894,125,504,72,72
2023-07-07,Surgical Lights,1,0,2023-07-07 04:08:00,819,121,62,9,9
2024-06-14,Electrosurgical Units (Cautery),0,0,2024-06-14 05:31:00,804,116,25,3,3
2024-11-12,Stretchers,0,0,2024-11-12 00:04:00,713,104,147,21,21
2024-01-26,Suction Machines,0,0,2024-01-26 03:46:00,831,119,145,21,21
2024-11-19,CT Scanners,0,0,2024-11-19 21:55:00,852,126,100,12,12
2023-11-30,Operation Tables,0,0,2023-11-30 16:05:00,844,127,48,8,8
2024-03-31,Crash Carts,0,1,2024-03-31 08:10:00,851,122,11,0,0
2024-09-18,Wheelchairs,0,0,2024-09-18 21:57:00,792,111,170,26,26
2023-08-02,Suction Machines,0,0,2023-08-02 03:36:00,799,111,203,28,28
2023-01-11,Infusion Pumps / Syringe Pumps,0,0,2023-01-11 20:22:00,825,117,304,43,43
2024-08-23,Infusion Pumps / Syringe Pumps,0,0,2024-08-23 14:44:00,955,131,341,48,48
2024-09-29,ECG Machines,0,1,2024-09-29 19:04:00,952,137,258,38,38
2023-03-11,IV Stands,0,1,2023-03-11 20:18:00,910,129,446,62,62
2024-04-21,Surgical Instrument Sets,0,1,2024-04-21 00:42:00,974,137,136,17,17
2024-04-30,Defibrillators,0,0,2024-04-30 04:08:00,903,128,26,4,4
2023-03-19,Wheelchairs,0,1,2023-03-19 05:20:00,786,111,198,32,32
2023-06-26,IV Stands,0,0,2023-06-26 23:32:00,840,116,402,57,57
2024-10-29,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-10-29 06:22:00,897,131,422,57,57
2023-08-16,Surgical Lights,0,0,2023-08-16 17:41:00,986,136,34,4,4
2023-09-21,Surgical Lights,0,0,2023-09-21 09:42:00,803,119,40,6,6
2024-03-29,IV Stands,0,0,2024-03-29 09:59:00,819,120,406,59,59
2024-08-06,Sterilization Equipment (Autoclaves),0,0,2024-08-06 09:26:00,657,101,147,20,20
2023-01-02,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-01-02 16:36:00,764,111,376,53,53
2023-11-16,Bedside Lockers,0,0,2023-11-16 06:04:00,907,126,476,69,69
2024-07-23,Infusion Pumps / Syringe Pumps,0,0,2024-07-23 15:10:00,917,126,333,46,46
2023-08-08,CT Scanners,0,0,2023-08-08 05:45:00,712,107,91,16,16
2024-03-11,Surgical Lights,0,0,2024-03-11 10:13:00,814,122,64,9,9
2023-03-10,Ultrasound Machines,0,0,2023-03-10 04:36:00,921,127,235,32,32
2024-10-04,Ultrasound Machines,0,0,2024-10-04 17:20:00,831,113,187,28,28
2023-06-10,Ultrasound Machines,0,1,2023-06-10 03:14:00,887,127,232,34,34
2023-09-09,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",1,1,2023-09-09 06:25:00,747,110,265,39,39
2024-01-01,Defibrillators,0,0,2024-01-01 08:46:00,788,118,61,7,7
2023-12-21,Surgical Instrument Sets,0,0,2023-12-21 23:55:00,880,120,86,12,12
2023-03-02,Operation Tables,0,0,2023-03-02 13:40:00,879,132,52,10,10
2024-04-19,Stretchers,0,0,2024-04-19 20:46:00,830,115,153,21,21
2023-04-04,CT Scanners,0,0,2023-04-04 03:39:00,725,110,103,13,13
2024-05-12,Stretchers,0,1,2024-05-12 00:02:00,906,130,232,32,32
2023-02-17,IV Stands,0,0,2023-02-17 02:44:00,779,113,418,59,59
2024-07-15,Electrosurgical Units (Cautery),0,0,2024-07-15 23:02:00,961,137,14,1,1
2024-02-25,CT Scanners,1,1,2024-02-25 06:37:00,843,115,150,19,19
2023-02-19,Bedside Lockers,0,1,2023-02-19 23:20:00,808,109,401,57,57
2023-04-12,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-04-12 18:06:00,744,107,326,44,44
2024-05-09,Wheelchairs,0,0,2024-05-09 19:55:00,977,136,273,41,41
2024-12-21,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-12-21 18:17:00,984,138,396,56,56
2024-11-02,Anesthesia Machines,0,1,2024-11-02 22:37:00,736,105,14,3,3
2023-10-21,CT Scanners,0,1,2023-10-21 04:47:00,694,104,58,8,8
2024-08-04,Stretchers,0,1,2024-08-04 13:47:00,800,118,152,20,20
2023-05-25,MRI Machines,0,0,2023-05-25 23:10:00,793,119,110,14,14
2023-02-27,Electrosurgical Units (Cautery),0,0,2023-02-27 22:13:00,810,122,17,4,4
2024-02-04,Bedside Lockers,0,1,2024-02-04 17:01:00,892,125,477,69,69
2024-10-07,X-ray Machines,0,0,2024-10-07 06:03:00,783,119,256,34,34
2023-01-06,Infusion Pumps / Syringe Pumps,1,0,2023-01-06 09:54:00,776,118,331,46,46
2023-12-08,ECG Machines,0,0,2023-12-08 13:22:00,697,105,218,32,32
2023-06-02,Crash Carts,0,0,2023-06-02 01:07:00,751,112,28,5,5
2024-02-27,Infusion Pumps / Syringe Pumps,0,0,2024-02-27 04:19:00,919,137,334,48,48
2023-05-12,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-05-12 08:04:00,878,132,314,43,43
2023-04-14,X-ray Machines,0,0,2023-04-14 01:32:00,875,127,255,38,38
2024-07-09,MRI Machines,0,0,2024-07-09 23:54:00,722,110,63,10,10
2024-09-30,Stretchers,0,0,2024-09-30 12:29:00,760,107,134,17,17
2024-07-28,ECG Machines,0,1,2024-07-28 23:36:00,833,114,209,29,29
2023-04-10,Wheelchairs,0,0,2023-04-10 18:43:00,866,125,256,38,38
2023-04-24,Suction Machines,0,0,2023-04-24 01:43:00,887,131,237,33,33
2023-05-03,Electrosurgical Units (Cautery),0,0,2023-05-03 06:24:00,981,142,77,11,11
2023-04-27,Defibrillators,0,0,2023-04-27 15:59:00,861,127,99,13,13
2023-03-31,Anesthesia Machines,0,0,2023-03-31 21:09:00,767,115,17,4,4
2023-04-28,Bedside Lockers,0,0,2023-04-28 06:58:00,713,104,403,57,57
2023-02-24,Ventilators,0,0,2023-02-24 09:30:00,819,117,93,14,14
2023-03-30,Operation Tables,0,0,2023-03-30 12:05:00,889,131,52,5,5
2023-09-29,Suction Machines,0,0,2023-09-29 12:26:00,907,129,224,31,31
2024-08-12,X-ray Machines,0,0,2024-08-12 05:52:00,751,111,247,35,35
2023-05-01,Crash Carts,0,0,2023-05-01 21:20:00,952,132,42,6,6
2024-09-25,Ultrasound Machines,0,0,2024-09-25 16:16:00,870,122,210,30,30
2024-09-12,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-09-12 12:31:00,942,129,338,48,48
2023-10-18,Infusion Pumps / Syringe Pumps,0,0,2023-10-18 16:40:00,928,126,309,43,43
2023-10-29,Surgical Instrument Sets,0,1,2023-10-29 12:36:00,1028,146,116,16,16
2023-11-09,Operation Tables,0,0,2023-11-09 08:30:00,747,104,32,5,5
2024-04-19,Sterilization Equipment (Autoclaves),0,0,2024-04-19 10:18:00,972,133,145,20,20
2024-01-02,Suction Machines,0,0,2024-01-02 15:57:00,796,110,146,21,21
2023-05-09,Ultrasound Machines,0,0,2023-05-09 15:07:00,945,140,201,30,30
2023-08-13,Ventilators,0,1,2023-08-13 00:16:00,819,116,154,20,20
2024-02-21,Crash Carts,0,0,2024-02-21 04:39:00,832,117,0,0,0
2023-01-16,Suction Machines,0,0,2023-01-16 12:12:00,778,117,181,24,24
2023-12-20,X-ray Machines,0,0,2023-12-20 15:00:00,946,140,282,42,42
2024-09-19,Operation Tables,0,0,2024-09-19 03:14:00,902,129,89,14,14
2024-10-10,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-10-10 21:48:00,806,121,311,43,43
2024-02-15,Defibrillators,0,0,2024-02-15 20:18:00,635,92,0,0,0
2024-10-25,Bedside Lockers,0,0,2024-10-25 21:13:00,733,111,428,63,63
2023-06-02,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-06-02 03:54:00,758,114,339,45,45
2024-01-25,Electrosurgical Units (Cautery),0,0,2024-01-25 09:33:00,832,122,60,6,6
2024-09-03,Infusion Pumps / Syringe Pumps,0,0,2024-09-03 17:46:00,776,114,287,41,41
2023-05-22,Bedside Lockers,0,0,2023-05-22 19:58:00,918,136,505,75,75
2023-10-29,ECG Machines,0,1,2023-10-29 17:10:00,799,110,206,29,29
2023-04-29,Surgical Instrument Sets,0,1,2023-04-29 21:05:00,892,129,81,12,12
2024-03-18,Wheelchairs,0,0,2024-03-18 08:02:00,808,117,208,30,30
2023-11-08,Bedside Lockers,0,0,2023-11-08 13:53:00,753,107,427,60,60
2023-04-06,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-04-06 21:56:00,838,116,247,38,38
2023-12-30,Oxygen Cylinders / Central Oxygen Supply,1,1,2023-12-30 22:07:00,938,136,382,53,53
2024-10-07,Surgical Instrument Sets,0,0,2024-10-07 13:18:00,779,114,77,11,11
2024-07-26,Surgical Instrument Sets,0,0,2024-07-26 22:48:00,749,104,90,13,13
2023-07-10,Ultrasound Machines,0,0,2023-07-10 15:52:00,800,113,168,27,27
2023-05-29,CT Scanners,0,0,2023-05-29 23:53:00,968,133,118,18,18
2023-03-18,MRI Machines,0,1,2023-03-18 00:29:00,892,129,99,15,15
2024-11-28,Anesthesia Machines,0,0,2024-11-28 15:27:00,934,135,99,16,16
2024-02-22,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-02-22 07:31:00,739,103,285,40,40
2023-09-30,Infusion Pumps / Syringe Pumps,0,1,2023-09-30 01:42:00,673,98,247,35,35
2024-10-21,Infusion Pumps / Syringe Pumps,0,0,2024-10-21 01:05:00,869,124,325,45,45
2023-02-10,Sterilization Equipment (Autoclaves),0,0,2023-02-10 19:45:00,902,123,99,12,12
2024-08-14,Anesthesia Machines,0,0,2024-08-14 19:39:00,686,103,57,8,8
2023-07-19,Infusion Pumps / Syringe Pumps,0,0,2023-07-19 11:57:00,809,114,288,40,40
2023-04-21,X-ray Machines,0,0,2023-04-21 16:47:00,853,120,262,38,38
2024-02-06,Surgical Lights,0,0,2024-02-06 09:29:00,841,125,58,9,9
2023-12-10,MRI Machines,0,1,2023-12-10 09:23:00,893,123,90,14,14
2024-03-11,Operation Tables,0,0,2024-03-11 23:49:00,795,115,39,7,7
2024-08-23,Surgical Instrument Sets,0,0,2024-08-23 20:38:00,853,124,36,5,5
2024-11-06,Defibrillators,0,0,2024-11-06 03:11:00,796,116,57,9,9
2023-01-20,X-ray Machines,0,0,2023-01-20 02:26:00,863,120,234,36,36
2024-04-15,Defibrillators,1,0,2024-04-15 10:46:00,780,110,34,6,6
2023-10-21,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-10-21 06:52:00,734,106,319,46,46
2024-04-30,Surgical Instrument Sets,0,0,2024-04-30 08:07:00,857,116,85,12,12
2024-01-21,Crash Carts,1,1,2024-01-21 03:23:00,934,127,40,4,4
2023-01-04,MRI Machines,0,0,2023-01-04 10:53:00,908,133,102,15,15
2023-10-16,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-10-16 03:14:00,833,120,379,51,51
2023-10-01,Stretchers,0,1,2023-10-01 18:36:00,874,124,132,21,21
2024-02-10,Suction Machines,0,1,2024-02-10 02:04:00,861,130,206,30,30
2024-01-29,CT Scanners,0,0,2024-01-29 07:57:00,847,121,130,17,17
2023-04-16,Sterilization Equipment (Autoclaves),0,1,2023-04-16 14:00:00,864,123,97,12,12
2023-10-22,"Patient Monitors (ECG, BP, SpO2)",0,1,2023-10-22 14:22:00,907,132,419,59,59
2023-09-20,Ultrasound Machines,0,0,2023-09-20 15:35:00,806,113,183,26,26
2024-08-04,MRI Machines,0,1,2024-08-04 16:34:00,959,140,113,15,15
2024-11-08,Electrosurgical Units (Cautery),0,0,2024-11-08 12:58:00,791,109,34,7,7
2023-06-10,Surgical Instrument Sets,0,1,2023-06-10 01:17:00,759,115,128,17,17
2023-04-06,Surgical Instrument Sets,0,0,2023-04-06 15:12:00,815,116,71,11,11
2023-06-22,Ventilators,0,0,2023-06-22 16:16:00,804,110,145,21,21
2024-12-02,IV Stands,0,0,2024-12-02 07:06:00,1072,147,535,76,76
2024-05-10,Wheelchairs,0,0,2024-05-10 15:08:00,850,128,247,37,37
2024-10-05,Ventilators,0,1,2024-10-05 09:59:00,961,131,127,20,20
2024-09-18,Infusion Pumps / Syringe Pumps,0,0,2024-09-18 09:44:00,838,119,276,41,41
2024-05-22,Suction Machines,0,0,2024-05-22 22:24:00,764,116,117,18,18
2023-03-18,Suction Machines,0,1,2023-03-18 21:43:00,871,119,158,25,25
2024-07-07,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-07-07 06:04:00,743,113,366,52,52
2023-06-05,Ventilators,0,0,2023-06-05 17:05:00,819,120,122,18,18
2023-10-10,Ultrasound Machines,0,0,2023-10-10 08:56:00,866,126,197,28,28
2024-08-08,Crash Carts,0,0,2024-08-08 16:13:00,793,108,18,0,0
2023-04-10,MRI Machines,0,0,2023-04-10 14:11:00,881,130,96,12,12
2024-05-25,ECG Machines,0,1,2024-05-25 01:13:00,797,121,254,36,36
2023-05-19,Anesthesia Machines,0,0,2023-05-19 02:43:00,798,118,51,9,9
2024-02-08,IV Stands,0,0,2024-02-08 04:14:00,822,118,449,63,63
2023-02-12,Stretchers,0,1,2023-02-12 02:11:00,879,123,169,23,23
2023-03-14,Infusion Pumps / Syringe Pumps,0,0,2023-03-14 20:04:00,841,113,285,39,39
2023-09-30,X-ray Machines,0,1,2023-09-30 08:13:00,882,122,287,38,38
2024-08-21,Sterilization Equipment (Autoclaves),0,0,2024-08-21 15:38:00,1086,151,108,18,18
2023-05-13,Sterilization Equipment (Autoclaves),0,1,2023-05-13 23:57:00,748,110,125,14,14
2023-09-10,ECG Machines,0,1,2023-09-10 21:58:00,920,135,260,38,38
2023-05-08,Anesthesia Machines,0,0,2023-05-08 09:09:00,943,130,67,11,11
2024-10-06,Crash Carts,0,1,2024-10-06 19:09:00,675,100,6,1,1
2024-08-30,Anesthesia Machines,0,0,2024-08-30 01:19:00,886,122,68,9,9
2024-05-29,Ventilators,0,0,2024-05-29 06:51:00,878,131,115,16,16
2024-11-04,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-11-04 20:51:00,664,91,273,38,38
2024-12-20,X-ray Machines,0,0,2024-12-20 13:13:00,737,102,194,30,30
2024-04-15,Wheelchairs,0,0,2024-04-15 17:06:00,888,121,243,35,35
2023-04-28,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-04-28 03:06:00,769,112,277,38,38
2023-07-07,Stretchers,0,0,2023-07-07 07:58:00,810,113,113,19,19
2023-09-19,Surgical Lights,0,0,2023-09-19 17:29:00,831,119,53,8,8
2023-03-30,Anesthesia Machines,0,0,2023-03-30 16:32:00,867,129,28,5,5
2023-08-04,ECG Machines,0,0,2023-08-04 16:31:00,699,104,220,30,30
2023-04-10,Suction Machines,0,0,2023-04-10 18:49:00,920,134,168,23,23
2023-03-06,ECG Machines,0,0,2023-03-06 21:30:00,817,118,229,35,35
2023-01-22,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-01-22 00:56:00,785,108,293,44,44
2023-12-06,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-12-06 20:38:00,885,120,328,46,46
