date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-10-05,CT Scanners,False,True,2026-04-17 08:55:29,1241,179,158,24,71
2024-07-16,Ventilators,False,False,2026-04-17 08:55:29,892,135,125,22,62
2024-01-04,Stretchers,False,False,2026-04-17 08:55:29,537,88,91,12,37
2024-06-11,Stretchers,False,False,2026-04-17 08:55:29,827,130,162,27,79
2024-09-20,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1482,209,295,43,126
2024-07-02,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1390,192,77,13,37
2024-05-26,Wheelchairs,False,True,2026-04-17 08:55:29,1210,200,135,19,54
2024-01-27,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1629,205,68,11,31
2024-07-05,Ventilators,False,False,2026-04-17 08:55:29,697,102,154,25,73
2024-09-01,Crash Carts,False,True,2026-04-17 08:55:29,1180,191,74,11,32
2024-03-25,Wheelchairs,False,False,2026-04-17 08:55:29,1105,182,63,9,31
2024-01-24,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,763,115,93,16,50
2024-11-10,Crash Carts,False,True,2026-04-17 08:55:29,635,80,86,14,45
2024-06-13,Defibrillators,False,False,2026-04-17 08:55:29,1440,194,83,13,42
2024-01-22,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1534,219,237,46,138
2024-06-17,Crash Carts,False,False,2026-04-17 08:55:29,1210,186,153,28,78
2024-01-13,X-ray Machines,False,True,2026-04-17 08:55:29,1288,205,74,11,34
2024-02-09,Wheelchairs,False,False,2026-04-17 08:55:29,579,81,72,12,40
2024-06-08,Stretchers,False,True,2026-04-17 08:55:29,1382,191,290,42,131
2024-08-25,CT Scanners,False,True,2026-04-17 08:55:29,856,137,149,23,71
2024-04-19,CT Scanners,False,False,2026-04-17 08:55:29,1062,154,184,33,100
2024-04-20,IV Stands,False,True,2026-04-17 08:55:29,1163,193,140,20,60
2024-06-09,CT Scanners,False,True,2026-04-17 08:55:29,1098,178,155,22,61
2024-11-22,Wheelchairs,False,False,2026-04-17 08:55:29,748,124,60,10,33
2024-06-19,Defibrillators,False,False,2026-04-17 08:55:29,1442,218,215,33,97
2024-03-12,Stretchers,False,False,2026-04-17 08:55:29,836,123,43,6,19
2024-09-01,Wheelchairs,False,True,2026-04-17 08:55:29,1184,159,110,20,63
2024-08-27,Defibrillators,False,False,2026-04-17 08:55:29,934,141,197,25,78
2024-08-25,Ventilators,True,True,2026-04-17 08:55:29,982,158,92,13,36
2024-07-21,Wheelchairs,False,True,2026-04-17 08:55:29,807,124,135,26,76
2024-12-11,Ventilators,False,False,2026-04-17 08:55:29,634,103,157,21,60
2024-09-09,CT Scanners,False,False,2026-04-17 08:55:29,1019,158,107,15,53
2024-04-26,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,647,98,65,12,34
2024-08-06,Crash Carts,False,False,2026-04-17 08:55:29,1240,191,92,18,44
2024-09-17,Ventilators,False,False,2026-04-17 08:55:29,1020,169,44,8,26
2024-03-10,Ventilators,False,True,2026-04-17 08:55:29,1128,173,93,14,44
2024-08-21,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1431,200,274,43,128
2024-11-28,IV Stands,False,False,2026-04-17 08:55:29,752,116,115,18,45
2024-08-28,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1138,156,155,29,88
2024-12-02,X-ray Machines,False,False,2026-04-17 08:55:29,672,95,148,20,59
2024-04-07,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,864,130,155,23,63
2024-01-24,CT Scanners,False,False,2026-04-17 08:55:29,1136,171,119,18,57
2024-08-02,Stretchers,False,False,2026-04-17 08:55:29,1166,176,293,40,117
2024-09-28,Surgical Instrument Sets,True,True,2026-04-17 08:55:29,823,137,67,13,37
2024-08-07,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,940,118,126,25,72
2024-12-08,Defibrillators,False,True,2026-04-17 08:55:29,877,132,187,28,86
2024-09-11,Crash Carts,False,False,2026-04-17 08:55:29,686,111,163,26,80
2024-04-06,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,890,131,125,16,45
2024-03-17,CT Scanners,False,True,2026-04-17 08:55:29,1126,172,199,39,117
2024-11-03,Wheelchairs,False,True,2026-04-17 08:55:29,947,136,81,14,39
2024-06-04,IV Stands,False,False,2026-04-17 08:55:29,1300,192,105,20,58
2024-09-02,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,623,80,30,4,15
2024-05-10,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,678,100,51,9,23
2024-03-09,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1158,162,276,38,114
2024-04-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,615,85,84,15,42
2024-09-01,Crash Carts,False,True,2026-04-17 08:55:29,555,91,74,11,37
2024-07-20,Crash Carts,False,True,2026-04-17 08:55:29,616,101,95,15,42
2024-06-29,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,672,95,112,19,55
2024-08-13,Defibrillators,False,False,2026-04-17 08:55:29,1005,150,134,18,52
2024-01-04,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1163,148,94,12,37
2024-11-07,CT Scanners,False,False,2026-04-17 08:55:29,787,101,74,14,45
2024-06-21,Stretchers,False,False,2026-04-17 08:55:29,1404,212,106,21,65
2024-05-01,Defibrillators,False,False,2026-04-17 08:55:29,708,103,47,6,22
2024-05-05,CT Scanners,False,True,2026-04-17 08:55:29,1253,157,119,17,51
2024-08-25,Ventilators,False,True,2026-04-17 08:55:29,809,104,61,10,30
2024-01-05,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1579,212,220,39,120
2024-10-04,Ventilators,False,False,2026-04-17 08:55:29,1277,164,187,35,101
2024-03-19,CT Scanners,False,False,2026-04-17 08:55:29,618,95,70,11,38
2024-02-14,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,959,157,271,38,111
2024-09-23,Wheelchairs,False,False,2026-04-17 08:55:29,1002,138,80,11,30
2024-07-16,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,859,137,108,15,47
2024-03-02,CT Scanners,False,True,2026-04-17 08:55:29,1048,157,169,31,87
2024-05-08,Crash Carts,False,False,2026-04-17 08:55:29,1348,181,265,38,117
2024-05-02,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1152,166,264,34,102
2024-07-21,Wheelchairs,True,True,2026-04-17 08:55:29,1015,137,114,19,60
2024-03-23,CT Scanners,False,True,2026-04-17 08:55:29,1110,149,129,22,68
2024-04-04,Ventilators,False,False,2026-04-17 08:55:29,993,161,115,21,64
2024-12-19,Ventilators,False,False,2026-04-17 08:55:29,1255,190,205,35,100
2024-12-14,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1076,171,255,32,98
2024-01-01,IV Stands,False,False,2026-04-17 08:55:29,710,107,150,23,66
2024-05-26,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1248,180,229,44,127
2024-03-24,Crash Carts,False,True,2026-04-17 08:55:29,1628,215,362,47,138
2024-04-13,Wheelchairs,False,True,2026-04-17 08:55:29,1516,191,282,44,129
2024-06-01,Ventilators,False,True,2026-04-17 08:55:29,1650,217,220,33,99
2024-01-21,X-ray Machines,False,True,2026-04-17 08:55:29,1370,215,127,16,46
2024-04-11,Crash Carts,True,False,2026-04-17 08:55:29,905,117,132,20,58
2024-01-15,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1151,181,343,45,133
2024-08-20,CT Scanners,False,False,2026-04-17 08:55:29,862,120,150,28,84
2024-11-12,CT Scanners,False,False,2026-04-17 08:55:29,1152,177,272,38,116
2024-11-14,IV Stands,False,False,2026-04-17 08:55:29,1305,210,208,40,118
2024-10-26,Defibrillators,False,True,2026-04-17 08:55:29,965,131,120,20,58
2024-02-09,CT Scanners,False,False,2026-04-17 08:55:29,821,118,66,11,31
2024-06-28,Ventilators,False,False,2026-04-17 08:55:29,891,116,152,25,72
2024-04-21,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,909,146,155,29,93
2024-05-11,Ventilators,False,True,2026-04-17 08:55:29,1237,170,176,29,83
2024-08-24,CT Scanners,False,True,2026-04-17 08:55:29,848,121,136,19,57
2024-08-04,X-ray Machines,False,True,2026-04-17 08:55:29,1499,202,75,15,49
2024-03-25,Stretchers,False,False,2026-04-17 08:55:29,553,91,100,17,56
2024-05-14,Ventilators,False,False,2026-04-17 08:55:29,1459,192,70,11,30
2024-08-31,Crash Carts,False,True,2026-04-17 08:55:29,849,121,141,19,56
2024-03-16,Wheelchairs,False,True,2026-04-17 08:55:29,1254,173,208,30,92
2024-08-25,IV Stands,False,True,2026-04-17 08:55:29,1134,153,134,25,75
2024-11-12,CT Scanners,False,False,2026-04-17 08:55:29,1436,220,356,52,156
2024-01-04,IV Stands,False,False,2026-04-17 08:55:29,1508,198,204,31,93
2024-09-28,CT Scanners,False,True,2026-04-17 08:55:29,1264,162,83,14,41
2024-01-14,CT Scanners,False,True,2026-04-17 08:55:29,1028,148,189,25,74
2024-02-26,X-ray Machines,False,False,2026-04-17 08:55:29,1180,159,125,24,71
2024-01-31,X-ray Machines,False,False,2026-04-17 08:55:29,635,92,153,22,64
2024-06-03,X-ray Machines,False,False,2026-04-17 08:55:29,928,133,117,16,48
2024-05-18,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1599,213,293,48,146
2024-07-02,IV Stands,False,False,2026-04-17 08:55:29,1501,213,183,33,100
2024-10-28,Ventilators,False,False,2026-04-17 08:55:29,732,102,133,19,58
2024-10-28,Crash Carts,False,False,2026-04-17 08:55:29,900,137,99,16,43
2024-12-14,CT Scanners,False,True,2026-04-17 08:55:29,1611,207,329,50,154
2024-02-11,Ventilators,False,True,2026-04-17 08:55:29,1270,177,253,33,103
2024-10-31,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,718,99,141,19,59
2024-10-21,IV Stands,False,False,2026-04-17 08:55:29,716,92,75,13,38
2024-05-28,CT Scanners,False,False,2026-04-17 08:55:29,1136,153,172,27,80
2024-05-14,CT Scanners,False,False,2026-04-17 08:55:29,806,119,47,7,22
2024-12-27,Defibrillators,False,False,2026-04-17 08:55:29,1376,197,201,32,94
2024-09-21,X-ray Machines,False,True,2026-04-17 08:55:29,1380,203,193,27,78
2024-12-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1289,198,137,19,59
2024-01-05,Stretchers,False,False,2026-04-17 08:55:29,693,107,137,23,69
2024-10-28,Stretchers,False,False,2026-04-17 08:55:29,798,126,212,29,88
2024-06-25,Ventilators,True,False,2026-04-17 08:55:29,905,135,253,32,92
2024-09-02,Stretchers,False,False,2026-04-17 08:55:29,1095,171,256,41,120
2024-02-09,Crash Carts,False,False,2026-04-17 08:55:29,1324,192,60,12,33
2024-10-29,X-ray Machines,True,False,2026-04-17 08:55:29,653,98,96,19,52
2024-10-28,Ventilators,False,False,2026-04-17 08:55:29,1087,152,65,13,39
2024-07-10,X-ray Machines,False,False,2026-04-17 08:55:29,954,145,116,21,60
2024-08-11,Ventilators,False,True,2026-04-17 08:55:29,1042,150,88,15,40
2024-06-02,X-ray Machines,False,True,2026-04-17 08:55:29,1107,146,132,18,56
2024-02-09,X-ray Machines,False,False,2026-04-17 08:55:29,1295,211,355,51,150
2024-11-11,X-ray Machines,False,False,2026-04-17 08:55:29,939,151,177,34,105
2024-02-02,X-ray Machines,False,False,2026-04-17 08:55:29,1131,163,106,15,41
2024-03-27,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,996,154,180,26,75
2024-12-15,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1286,172,167,29,87
2024-02-01,X-ray Machines,False,False,2026-04-17 08:55:29,1179,194,88,15,41
2024-12-07,X-ray Machines,False,True,2026-04-17 08:55:29,1271,194,338,47,140
2024-08-01,Ventilators,False,False,2026-04-17 08:55:29,1184,176,185,30,88
2024-04-11,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,558,92,39,6,17
2024-03-30,Wheelchairs,False,True,2026-04-17 08:55:29,1155,170,103,18,56
2024-11-14,Wheelchairs,True,False,2026-04-17 08:55:29,819,119,162,21,64
2024-08-24,Ventilators,False,True,2026-04-17 08:55:29,705,106,162,21,60
2024-10-02,X-ray Machines,False,False,2026-04-17 08:55:29,1330,178,72,13,41
2024-05-12,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,911,115,56,8,24
2024-09-13,Ventilators,False,False,2026-04-17 08:55:29,1679,216,99,14,47
2024-07-11,Crash Carts,False,False,2026-04-17 08:55:29,548,86,142,18,54
2024-04-30,Defibrillators,False,False,2026-04-17 08:55:29,737,116,41,6,18
2024-07-11,Ventilators,False,False,2026-04-17 08:55:29,686,89,112,15,47
2024-03-31,Stretchers,False,True,2026-04-17 08:55:29,1424,194,298,39,121
2024-11-24,IV Stands,False,True,2026-04-17 08:55:29,704,102,139,21,66
2024-12-24,CT Scanners,False,False,2026-04-17 08:55:29,852,114,187,27,79
2024-10-06,X-ray Machines,False,True,2026-04-17 08:55:29,959,121,130,22,63
2024-08-01,IV Stands,False,False,2026-04-17 08:55:29,606,99,183,23,66
2024-12-17,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1520,191,203,28,87
2024-12-17,Ventilators,False,False,2026-04-17 08:55:29,561,93,70,9,25
2024-01-02,Defibrillators,False,False,2026-04-17 08:55:29,731,104,91,18,54
2024-01-10,Crash Carts,False,False,2026-04-17 08:55:29,1228,171,229,29,87
2024-08-27,Defibrillators,False,False,2026-04-17 08:55:29,1520,204,303,45,142
2024-05-17,CT Scanners,False,False,2026-04-17 08:55:29,715,90,75,10,26
2024-08-31,X-ray Machines,True,True,2026-04-17 08:55:29,1064,163,201,28,84
2024-04-16,Ventilators,False,False,2026-04-17 08:55:29,1527,198,177,31,91
2024-10-26,Ventilators,False,True,2026-04-17 08:55:29,1450,212,172,31,93
2024-07-12,Defibrillators,False,False,2026-04-17 08:55:29,1387,193,237,38,113
2024-06-14,Stretchers,False,False,2026-04-17 08:55:29,1210,189,229,44,136
2024-08-18,IV Stands,True,True,2026-04-17 08:55:29,862,136,201,33,98
2024-06-14,X-ray Machines,False,False,2026-04-17 08:55:29,1494,217,80,14,42
2024-06-11,Crash Carts,False,False,2026-04-17 08:55:29,1329,185,177,27,81
2024-05-06,Crash Carts,False,False,2026-04-17 08:55:29,640,101,96,15,44
2024-02-15,Ventilators,False,False,2026-04-17 08:55:29,1161,179,197,27,81
2024-01-05,CT Scanners,False,False,2026-04-17 08:55:29,1020,151,47,7,22
2024-09-27,Stretchers,False,False,2026-04-17 08:55:29,1165,176,277,43,129
2024-08-09,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1377,208,218,30,90
2024-01-19,Defibrillators,False,False,2026-04-17 08:55:29,524,82,35,7,22
2024-03-14,X-ray Machines,False,False,2026-04-17 08:55:29,998,136,148,19,60
2024-01-27,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,797,115,72,11,34
2024-11-08,X-ray Machines,False,False,2026-04-17 08:55:29,871,125,187,25,75
2024-12-25,IV Stands,False,False,2026-04-17 08:55:29,1205,199,122,20,61
2024-07-24,Wheelchairs,False,False,2026-04-17 08:55:29,782,102,93,13,41
2024-02-25,Stretchers,False,True,2026-04-17 08:55:29,1131,158,171,26,78
2024-09-22,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,622,100,79,12,35
2024-09-05,Stretchers,False,False,2026-04-17 08:55:29,1357,173,102,15,40
2024-01-07,X-ray Machines,False,True,2026-04-17 08:55:29,1282,165,56,8,16
2024-10-27,Stretchers,False,True,2026-04-17 08:55:29,1322,197,213,27,77
2024-05-20,Wheelchairs,False,False,2026-04-17 08:55:29,1046,174,160,27,79
2024-03-24,Ventilators,False,True,2026-04-17 08:55:29,555,90,102,13,35
2024-05-05,Wheelchairs,False,True,2026-04-17 08:55:29,934,153,196,25,70
2024-11-28,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,746,100,65,9,27
2024-02-03,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1229,165,148,22,64
2024-03-04,Crash Carts,False,False,2026-04-17 08:55:29,738,99,63,11,34
2024-07-16,IV Stands,False,False,2026-04-17 08:55:29,632,81,110,17,55
2024-05-14,Electrosurgical Units (Cautery),True,False,2026-04-17 08:55:29,1204,195,209,28,86
2024-05-30,CT Scanners,False,False,2026-04-17 08:55:29,1098,181,145,27,79
2024-12-29,Wheelchairs,False,True,2026-04-17 08:55:29,1470,220,225,32,93
2024-04-06,IV Stands,False,True,2026-04-17 08:55:29,699,89,46,6,22
2024-11-19,Wheelchairs,False,False,2026-04-17 08:55:29,1410,185,94,15,44
2024-11-11,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1309,213,376,53,158
2024-01-04,CT Scanners,False,False,2026-04-17 08:55:29,1071,176,159,26,83
2024-02-10,Stretchers,False,True,2026-04-17 08:55:29,1299,171,67,13,35
2024-09-06,Stretchers,False,False,2026-04-17 08:55:29,627,100,39,5,15
2024-12-30,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,622,99,138,19,52
2024-07-05,Ventilators,False,False,2026-04-17 08:55:29,1233,170,135,22,68
2024-11-07,Defibrillators,False,False,2026-04-17 08:55:29,1553,197,135,22,70
2024-04-22,IV Stands,False,False,2026-04-17 08:55:29,1458,197,152,22,65
2024-02-07,IV Stands,False,False,2026-04-17 08:55:29,1282,194,178,23,65
2024-01-31,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1230,156,215,28,83
2024-11-24,Ventilators,False,True,2026-04-17 08:55:29,612,90,78,13,41
2024-06-22,CT Scanners,False,True,2026-04-17 08:55:29,1523,193,86,12,33
2024-06-26,Stretchers,False,False,2026-04-17 08:55:29,1012,148,192,29,80
2024-09-25,Stretchers,False,False,2026-04-17 08:55:29,1565,201,211,29,87
2024-09-23,Wheelchairs,False,False,2026-04-17 08:55:29,1083,145,82,12,35
2024-03-21,IV Stands,False,False,2026-04-17 08:55:29,747,110,78,12,36
2024-10-30,CT Scanners,False,False,2026-04-17 08:55:29,604,86,55,7,19
2024-07-29,Stretchers,False,False,2026-04-17 08:55:29,1485,219,213,28,81
2024-11-25,IV Stands,False,False,2026-04-17 08:55:29,629,93,35,7,24
2024-07-04,X-ray Machines,False,False,2026-04-17 08:55:29,831,129,218,28,82
2024-12-02,X-ray Machines,False,False,2026-04-17 08:55:29,712,108,201,26,71
2024-03-25,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1479,194,127,21,65
2024-12-04,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,607,82,127,18,59
2024-01-13,Wheelchairs,True,True,2026-04-17 08:55:29,618,99,97,17,50
2024-03-03,X-ray Machines,True,True,2026-04-17 08:55:29,1688,213,239,38,112
2024-12-07,Defibrillators,False,True,2026-04-17 08:55:29,1399,193,225,41,121
2024-06-13,Defibrillators,False,False,2026-04-17 08:55:29,660,88,122,16,51
2024-09-14,Crash Carts,False,True,2026-04-17 08:55:29,931,142,80,15,43
2024-06-14,CT Scanners,False,False,2026-04-17 08:55:29,869,116,85,13,40
2024-03-16,Defibrillators,False,True,2026-04-17 08:55:29,1308,173,169,24,70
2024-08-20,Stretchers,False,False,2026-04-17 08:55:29,991,165,76,13,37
2024-05-19,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,560,87,83,13,40
2024-08-19,IV Stands,False,False,2026-04-17 08:55:29,1344,213,302,42,129
2024-09-07,Stretchers,False,True,2026-04-17 08:55:29,852,111,173,25,76
2024-11-23,Crash Carts,False,True,2026-04-17 08:55:29,975,136,79,11,35
2024-03-12,Wheelchairs,False,False,2026-04-17 08:55:29,763,115,144,25,78
2024-09-22,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,770,97,76,13,44
2024-03-11,CT Scanners,False,False,2026-04-17 08:55:29,1215,160,139,23,68
2024-05-08,Stretchers,False,False,2026-04-17 08:55:29,1436,197,101,13,41
2024-03-16,IV Stands,False,True,2026-04-17 08:55:29,481,80,40,7,18
2024-10-21,Defibrillators,False,False,2026-04-17 08:55:29,1079,163,79,13,37
2024-09-20,Defibrillators,False,False,2026-04-17 08:55:29,696,96,120,18,53
2024-09-18,Crash Carts,False,False,2026-04-17 08:55:29,1382,173,285,37,106
2024-02-26,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1579,198,150,29,89
2024-08-06,Stretchers,False,False,2026-04-17 08:55:29,760,116,103,19,53
2024-11-11,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1089,178,215,42,126
2024-12-16,Wheelchairs,False,False,2026-04-17 08:55:29,1122,178,179,29,87
2024-06-25,Stretchers,False,False,2026-04-17 08:55:29,715,94,72,10,33
2024-05-21,Stretchers,False,False,2026-04-17 08:55:29,719,109,51,9,22
2024-12-17,Stretchers,False,False,2026-04-17 08:55:29,962,142,172,22,66
2024-10-04,Ventilators,False,False,2026-04-17 08:55:29,808,104,63,10,30
2024-07-08,Ventilators,False,False,2026-04-17 08:55:29,874,144,160,30,90
2024-01-02,Defibrillators,False,False,2026-04-17 08:55:29,1134,183,117,23,74
2024-12-12,Wheelchairs,False,False,2026-04-17 08:55:29,663,108,37,7,19
2024-04-13,CT Scanners,False,True,2026-04-17 08:55:29,1028,162,221,33,102
2024-05-18,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1314,165,44,8,26
2024-07-29,X-ray Machines,False,False,2026-04-17 08:55:29,977,143,233,32,98
2024-01-14,X-ray Machines,False,True,2026-04-17 08:55:29,977,145,134,18,56
2024-08-04,Defibrillators,False,True,2026-04-17 08:55:29,1329,174,203,29,88
2024-10-10,IV Stands,False,False,2026-04-17 08:55:29,1317,189,340,43,134
2024-11-26,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,846,121,123,17,49
2024-10-24,X-ray Machines,False,False,2026-04-17 08:55:29,893,135,121,19,58
2024-02-06,Defibrillators,False,False,2026-04-17 08:55:29,638,85,54,10,29
2024-12-13,Stretchers,False,False,2026-04-17 08:55:29,1708,215,241,31,88
2024-12-03,Wheelchairs,False,False,2026-04-17 08:55:29,1269,192,67,11,32
2024-10-12,Stretchers,False,True,2026-04-17 08:55:29,749,94,21,4,13
2024-06-15,Stretchers,False,True,2026-04-17 08:55:29,829,124,86,15,42
2024-04-10,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1701,215,152,27,81
2024-11-15,Stretchers,False,False,2026-04-17 08:55:29,1123,160,98,15,50
2024-11-29,CT Scanners,False,False,2026-04-17 08:55:29,553,84,87,14,44
2024-07-31,Stretchers,False,False,2026-04-17 08:55:29,1176,194,257,44,128
2024-07-22,IV Stands,False,False,2026-04-17 08:55:29,1135,165,134,25,73
2024-09-03,Stretchers,False,False,2026-04-17 08:55:29,1420,194,252,34,98
2024-02-16,Wheelchairs,False,False,2026-04-17 08:55:29,821,133,103,16,50
2024-10-27,Ventilators,False,True,2026-04-17 08:55:29,735,122,55,9,24
2024-06-27,CT Scanners,True,False,2026-04-17 08:55:29,1150,159,67,9,23
2024-12-02,Wheelchairs,False,False,2026-04-17 08:55:29,793,124,105,21,68
2024-09-25,Wheelchairs,False,False,2026-04-17 08:55:29,661,110,161,23,74
2024-01-28,CT Scanners,False,True,2026-04-17 08:55:29,1110,184,247,44,132
2024-12-28,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1288,170,195,39,120
2024-02-14,Stretchers,False,False,2026-04-17 08:55:29,626,104,42,8,25
2024-01-18,Wheelchairs,False,False,2026-04-17 08:55:29,1325,214,220,30,87
2024-01-18,X-ray Machines,False,False,2026-04-17 08:55:29,866,138,216,33,98
2024-01-20,Wheelchairs,False,True,2026-04-17 08:55:29,649,84,72,12,37
2024-01-16,CT Scanners,False,False,2026-04-17 08:55:29,825,121,112,15,48
2024-07-06,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,850,109,95,19,56
2024-07-20,X-ray Machines,False,True,2026-04-17 08:55:29,743,110,211,27,76
2024-09-29,X-ray Machines,False,True,2026-04-17 08:55:29,889,113,198,26,76
2024-07-06,X-ray Machines,False,True,2026-04-17 08:55:29,1320,217,173,28,84
2024-11-04,Wheelchairs,False,False,2026-04-17 08:55:29,1030,156,145,22,67
2024-05-27,IV Stands,False,False,2026-04-17 08:55:29,661,92,127,21,58
2024-07-08,Defibrillators,False,False,2026-04-17 08:55:29,850,124,139,19,59
2024-08-24,Defibrillators,False,True,2026-04-17 08:55:29,1300,176,211,37,105
2024-12-12,Wheelchairs,False,False,2026-04-17 08:55:29,1250,182,114,18,58
2024-03-07,Defibrillators,False,False,2026-04-17 08:55:29,1565,220,308,43,128
2024-02-27,Crash Carts,False,False,2026-04-17 08:55:29,982,140,154,26,72
2024-03-06,Defibrillators,False,False,2026-04-17 08:55:29,895,136,131,25,76
2024-05-20,Ventilators,False,False,2026-04-17 08:55:29,898,144,132,22,66
2024-10-06,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,610,101,83,13,43
2024-08-29,Wheelchairs,False,False,2026-04-17 08:55:29,1132,159,150,21,62
2024-07-02,CT Scanners,False,False,2026-04-17 08:55:29,699,106,44,7,21
2024-01-27,IV Stands,False,True,2026-04-17 08:55:29,906,143,154,24,75
2024-07-25,Defibrillators,False,False,2026-04-17 08:55:29,1074,145,56,9,25
2024-04-30,Stretchers,False,False,2026-04-17 08:55:29,647,107,137,20,63
2024-07-25,Wheelchairs,False,False,2026-04-17 08:55:29,1179,177,104,17,55
2024-05-16,Wheelchairs,False,False,2026-04-17 08:55:29,1318,177,293,42,124
2024-05-15,X-ray Machines,True,False,2026-04-17 08:55:29,949,122,108,17,49
2024-12-06,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,658,86,131,19,53
2024-09-23,Ventilators,False,False,2026-04-17 08:55:29,1321,172,56,8,21
2024-09-17,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1167,170,80,11,33
2024-07-27,Wheelchairs,False,True,2026-04-17 08:55:29,1563,211,256,41,124
2024-01-08,Stretchers,False,False,2026-04-17 08:55:29,1129,151,61,10,28
2024-01-07,Wheelchairs,False,True,2026-04-17 08:55:29,657,86,35,5,15
2024-10-31,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1047,141,176,34,101
2024-11-30,Ventilators,False,True,2026-04-17 08:55:29,906,143,110,22,65
2024-03-08,CT Scanners,False,False,2026-04-17 08:55:29,1120,152,168,25,74
2024-05-21,Ventilators,False,False,2026-04-17 08:55:29,1011,153,186,25,73
2024-07-11,Ventilators,False,False,2026-04-17 08:55:29,1446,187,241,42,128
2024-02-15,Crash Carts,False,False,2026-04-17 08:55:29,1002,158,170,25,78
2024-03-25,Defibrillators,False,False,2026-04-17 08:55:29,853,109,174,26,74
2024-10-16,Defibrillators,True,False,2026-04-17 08:55:29,1610,208,298,44,135
2024-10-26,Ventilators,False,True,2026-04-17 08:55:29,1316,165,227,37,111
2024-02-12,Crash Carts,False,False,2026-04-17 08:55:29,787,122,71,9,25
2024-03-02,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,897,142,210,33,106
2024-08-01,CT Scanners,False,False,2026-04-17 08:55:29,698,99,76,12,27
2024-11-12,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1317,193,243,39,113
2024-04-06,Defibrillators,False,True,2026-04-17 08:55:29,1432,205,189,36,112
2024-04-26,CT Scanners,False,False,2026-04-17 08:55:29,1434,186,215,41,121
2024-07-26,Ventilators,False,False,2026-04-17 08:55:29,731,105,87,17,56
